track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
Turning Pages,Pierson Booth,Pierson Booth; Late Night Tones,Nights Like This,,,,,2023-11-09,2:41,False,https://open.spotify.com/track/4QPXOnBz5m2xlPysOjQxQQ,spotify:track:4QPXOnBz5m2xlPysOjQxQQ
late summit,fnonose,fnonose; morningtime,the cliff,,,,,2024-04-08,2:05,False,https://open.spotify.com/track/1UuOpNIor0k9Sbaur9XZBa,spotify:track:1UuOpNIor0k9Sbaur9XZBa
Reminiscence,trxxshed,trxxshed,Retro Colors,,,,,2021-04-04,2:12,False,https://open.spotify.com/track/4ZwNH8fqlanpLhPNEyR6Q8,spotify:track:4ZwNH8fqlanpLhPNEyR6Q8
Evanescia,idylla,idylla,Evanescia,,,,,2025-05-08,2:48,False,https://open.spotify.com/track/0vkZyU44gjOuspV5vRAiBe,spotify:track:0vkZyU44gjOuspV5vRAiBe
Living Free,møndberg,møndberg,Living Free,,,,,2022-05-21,3:09,False,https://open.spotify.com/track/34ud4LQuDorSoJZiUdFhVR,spotify:track:34ud4LQuDorSoJZiUdFhVR
In the inmensity,Julián Aponte,Julián Aponte,Countdown to midnight,,,,,2025-04-07,2:35,False,https://open.spotify.com/track/1qNQfjTVY9bn1zA7ElQbZu,spotify:track:1qNQfjTVY9bn1zA7ElQbZu
Vibrant feelings,eugenio izzi,eugenio izzi,Necessary Changes,,,,,2022-02-02,2:32,False,https://open.spotify.com/track/3i7GaFfqHE0gQBMs5aOHys,spotify:track:3i7GaFfqHE0gQBMs5aOHys
Blooming Dales,Krynoze,Krynoze; Diiolme,A World After,,,,,2021-10-05,2:46,False,https://open.spotify.com/track/2jO5VahItb6BzUAd1mW5AA,spotify:track:2jO5VahItb6BzUAd1mW5AA
Cloudy,Indigo Songs,Indigo Songs,Cloudy,,,,,2026-01-16,2:19,False,https://open.spotify.com/track/47coVywh5eDl79jxoAZ7HY,spotify:track:47coVywh5eDl79jxoAZ7HY
An Endless Dream,Osaki,Osaki; trxxshed,The World In Colours,,,,,2024-04-15,3:16,False,https://open.spotify.com/track/5EzjDtWMvDq5FXytXzHaQ3,spotify:track:5EzjDtWMvDq5FXytXzHaQ3
an endless spring,slowburn,slowburn,an endless spring,,,,,2025-03-27,1:52,False,https://open.spotify.com/track/0XIFV4GDAm0eGSpzDQgU5o,spotify:track:0XIFV4GDAm0eGSpzDQgU5o
Stepping Stones,Pierson Booth,Pierson Booth; after noon,The Beginning,,,,,2023-08-31,2:12,False,https://open.spotify.com/track/2o0BjaHKGML4TUE2M0PH8M,spotify:track:2o0BjaHKGML4TUE2M0PH8M
Looking up,Julián Aponte,Julián Aponte,Countdown to midnight,,,,,2025-04-07,3:22,False,https://open.spotify.com/track/6spPBbNkLIKOaWp18ZLPEf,spotify:track:6spPBbNkLIKOaWp18ZLPEf
gust of wind,fnonose,fnonose; sove,gust of wind,,,,,2025-09-05,2:11,False,https://open.spotify.com/track/27WCPpknqnJlxjm9yjgF6w,spotify:track:27WCPpknqnJlxjm9yjgF6w
Dozy,LUQĘT,LUQĘT; thatlofiguy,Blissful Dreams,,,,,2023-05-24,2:08,False,https://open.spotify.com/track/0GI3Xy7tWFnYiQvpHVuzGB,spotify:track:0GI3Xy7tWFnYiQvpHVuzGB
dream machine,ornaut,ornaut; little blue,starsailing,,,,,2024-08-19,2:14,False,https://open.spotify.com/track/4nnyedzYFDxnDrKZGLjejE,spotify:track:4nnyedzYFDxnDrKZGLjejE
Visions Made Clear,Pierson Booth,Pierson Booth; Banks,The Beginning,,,,,2023-08-31,2:21,False,https://open.spotify.com/track/1cP9y5e7RutQCcDNCgJRdi,spotify:track:1cP9y5e7RutQCcDNCgJRdi
lost and forgotten,Tatami Construct,Tatami Construct,lost and forgotten,,,,,2023-04-21,2:32,False,https://open.spotify.com/track/0mmQUauh4ktoLS6mTJf10p,spotify:track:0mmQUauh4ktoLS6mTJf10p
Painted World,ticofaces,ticofaces,Ash,,,,,2023-04-13,1:51,False,https://open.spotify.com/track/6OKBjJtJaPApXodk4vTpQv,spotify:track:6OKBjJtJaPApXodk4vTpQv
Orient Silence,Mellow Melt,Mellow Melt,Orient Silence,,,,,2025-10-31,2:29,False,https://open.spotify.com/track/0V8gliTnW5GCFHF8wj2pnG,spotify:track:0V8gliTnW5GCFHF8wj2pnG
Summer Novel,LESKY,LESKY; Beyond Moments,Serenade,,,,,2024-03-11,2:29,False,https://open.spotify.com/track/4hGLJAcasPxserjAfFCPEw,spotify:track:4hGLJAcasPxserjAfFCPEw
Enchanted Horizons,LUQĘT,LUQĘT; Strong.AL&; eugenio izzi,Fragments Of Changes,,,,,2024-09-23,2:08,False,https://open.spotify.com/track/3ZsNvwcG5Xrk03GknCf9TN,spotify:track:3ZsNvwcG5Xrk03GknCf9TN
juno,ornaut,ornaut; if only,starsailing,,,,,2024-08-19,2:42,False,https://open.spotify.com/track/0akhMiqe92d1uaaXh2BfXC,spotify:track:0akhMiqe92d1uaaXh2BfXC
Twilight,Pierson Booth,Pierson Booth; Lenny Loops; Late Night Tones,Nights Like This,,,,,2023-11-09,2:48,False,https://open.spotify.com/track/2qWjlwwMHaWUCWxODX0Nyi,spotify:track:2qWjlwwMHaWUCWxODX0Nyi
nymph’s spell,idylla,idylla; Kainbeats,midnight at the lake,,,,,2023-12-14,3:00,False,https://open.spotify.com/track/33ivLKPAlUDrxx4vXPivSt,spotify:track:33ivLKPAlUDrxx4vXPivSt
Constellations,BVG,BVG; Simon Groß,Gilded Voyage,,,,,2023-03-16,2:22,False,https://open.spotify.com/track/1GwCtmaEh0iiUQrv4qYSnK,spotify:track:1GwCtmaEh0iiUQrv4qYSnK
Dream,Floating Basket,Floating Basket,Dream,,,,,2025-07-25,2:30,False,https://open.spotify.com/track/3UZRaD4uMrOxrhtIOTuXqU,spotify:track:3UZRaD4uMrOxrhtIOTuXqU
A Way Home,H.1,H.1; Hevi,Indigo Night,,,,,2021-12-04,3:09,False,https://open.spotify.com/track/4q4rpNk8jFuKlCymxecCCi,spotify:track:4q4rpNk8jFuKlCymxecCCi
Nightwhisper,Intoku,Intoku; Blvd.,Blue Moon,,,,,2024-06-27,1:52,False,https://open.spotify.com/track/0i868jkgGmBNK8dgksnOA0,spotify:track:0i868jkgGmBNK8dgksnOA0
Set Sail,Krynoze,Krynoze; Juliàn,Finding Answers,,,,,2023-02-02,2:24,False,https://open.spotify.com/track/4iKwoOWmIAThzLY5KQ1UOT,spotify:track:4iKwoOWmIAThzLY5KQ1UOT
Trailing Stars,Pierson Booth,Pierson Booth; Late Night Tones; Twindex,Nights Like This,,,,,2023-11-09,2:13,False,https://open.spotify.com/track/63JDcyYFygk8mLREbpIs0E,spotify:track:63JDcyYFygk8mLREbpIs0E
Silk Touch,BVG,BVG; Simon Groß,Gilded Voyage,,,,,2023-03-16,2:20,False,https://open.spotify.com/track/0TbsKpYssdu0ak8N2L8SPN,spotify:track:0TbsKpYssdu0ak8N2L8SPN
