track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri,lastfm_listeners,lastfm_playcount,lastfm_tags,mb_country,mb_area,mb_tags,mb_score,mb_career_start,mb_career_end,mb_artist_type,mb_gender,lastfm_track_listeners,lastfm_track_playcount,lastfm_track_tags,external_source
vega,stream_error,stream_error,polaris,,,,,2021-12-06,2:03,False,https://open.spotify.com/track/1mzMuTTWINXgP2HbuLiIzH,spotify:track:1mzMuTTWINXgP2HbuLiIzH,237098,1598484,beats; electronic; instrumental hip-hop; lo-fi hip hop; ambient,IT,Italy,lo-fi hip hop; hip hop; lo-fi; instrumental hip hop; chillwave,100,,,Person,male,29486,66684,,lastfm+mb
A Way Home,H.1,H.1; Hevi,Indigo Night,,,,,2021-12-04,3:09,False,https://open.spotify.com/track/4q4rpNk8jFuKlCymxecCCi,spotify:track:4q4rpNk8jFuKlCymxecCCi,297226,2031772,chillhop; electronic; Lo-Fi; chill; instrumental hip-hop,AU,Australia,lo-fi hip hop; instrumental hip hop; hip hop; lo-fi; instrumental,100,,,Person,male,61880,157737,,lastfm+mb
Sunday,Mellow Melt,Mellow Melt,Sunday,,,,,2024-03-01,2:15,False,https://open.spotify.com/track/3fI33pGId8m2csuVaVwIl6,spotify:track:3fI33pGId8m2csuVaVwIl6,60028,242698,,,,,100,,,,,21888,53459,,lastfm+mb
Near Space,Lenny Loops,Lenny Loops; stream_error,Noctilucent,,,,,2023-02-06,1:48,False,https://open.spotify.com/track/6L8ahWTyLWmshXdQq7ayIt,spotify:track:6L8ahWTyLWmshXdQq7ayIt,265780,2429444,instrumental; electronic; italian; chill; Italy,IT,Italy,lo-fi hip hop; hip hop; chillwave; instrumental hip hop; lo-fi,100,,,Person,male,15909,33672,,lastfm+mb
midnight at the lake,idylla,idylla,midnight at the lake,,,,,2023-12-14,2:37,False,https://open.spotify.com/track/2yXOLSBITy7hU9ysg5psGR,spotify:track:2yXOLSBITy7hU9ysg5psGR,140488,1340271,instrumental; electronic; chill; australia; instrumental hip-hop,,,instrumental hip hop; lo-fi hip hop; lo-fi; downtempo; instrumental,100,,,Person,male,11176,57900,,lastfm+mb
Evergarden,Osaki,Osaki; Tonion,Evergarden,,,,,2022-07-25,2:44,False,https://open.spotify.com/track/5mO8kz2aU4QWiFUaUGP2sn,spotify:track:5mO8kz2aU4QWiFUaUGP2sn,204032,1692620,japan; electronica; Lo-Fi; chill; instrumental hip-hop,,,downtempo; instrumental; jazz; experimental; hip hop,100,,,Person,,42710,95309,,lastfm+mb
nightwatch,Bcalm,Bcalm; Dontcry,times we had,,,,,2023-07-27,2:37,False,https://open.spotify.com/track/1x52XoiW7NyJbSez6yGBkp,spotify:track:1x52XoiW7NyJbSez6yGBkp,371962,4868476,Lo-Fi; electronic; United Kingdom; chill; instrumental hip-hop,GB,United Kingdom,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,32475,136051,,lastfm+mb
Floating To You,Pierson Booth,Pierson Booth; Late Night Tones,Nights Like This,,,,,2023-11-09,2:08,False,https://open.spotify.com/track/5nvHuABWcof9NWXDDjeaZx,spotify:track:5nvHuABWcof9NWXDDjeaZx,90771,1266167,,AU,Australia,hip hop; boom bap; chillwave; lo-fi; lo-fi hip hop,100,2004,,Person,male,8625,53444,,lastfm+mb
Fields,Leavv,Leavv,Cloud Shapes,,,,,2021-08-28,1:58,False,https://open.spotify.com/track/4P0nPGL9rGLmkWFFeiIEtE,spotify:track:4P0nPGL9rGLmkWFFeiIEtE,410908,3789478,chillhop; beats; Lo-Fi; electronic; instrumental hip-hop,,Köln,chillwave; instrumental hip hop; lo-fi; lo-fi hip hop; hip hop,100,,,Person,male,76564,203769,,lastfm+mb
Faintly,Project AER,Project AER,Endless,,,,,2024-03-14,2:14,False,https://open.spotify.com/track/4Vc6xbvxHkr2BtQuD2sKrV,spotify:track:4Vc6xbvxHkr2BtQuD2sKrV,217646,1902276,Lo-Fi; chillout; chill; electronic; instrumental hip-hop,GB,United Kingdom,downtempo; instrumental; house; hip hop; electronica,100,,,Person,male,5806,40576,,lastfm+mb
Smoke Rings,Hevi,Hevi,Smoke Rings,,,,,2025-05-09,1:36,False,https://open.spotify.com/track/2TGUpChc6sswlVPcC7NbcC,spotify:track:2TGUpChc6sswlVPcC7NbcC,325808,3094907,Lo-Fi; electronic; chill; chillout; instrumental,,,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,2106,5728,,lastfm+mb
lovely glow,idylla,idylla,blindsighted,,,,,2021-09-01,2:35,False,https://open.spotify.com/track/3UNmyST5XnliWlOd91xDkr,spotify:track:3UNmyST5XnliWlOd91xDkr,140488,1340271,instrumental; electronic; chill; australia; instrumental hip-hop,,,instrumental hip hop; lo-fi hip hop; lo-fi; downtempo; instrumental,100,,,Person,male,13813,28787,,lastfm+mb
Astral Symphony,LUQĘT,LUQĘT; Strong.AL&,Fragments Of Changes,,,,,2024-09-23,2:09,False,https://open.spotify.com/track/4L0qWTs0uTMATzDwu2BHcj,spotify:track:4L0qWTs0uTMATzDwu2BHcj,105938,679000,ambient; chillout; instrumental; electronic; instrumental hip-hop,,Moscow,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,11018,20719,,lastfm+mb
In Circles,slowburn,slowburn,Old Feelings,,,,,2023-12-07,2:16,False,https://open.spotify.com/track/1OfGbWYXR52Qyc6zcNFvRo,spotify:track:1OfGbWYXR52Qyc6zcNFvRo,186285,1864003,hardcore; hard rock; australian; hardcore punk; heavy metal,,,hip hop; chillwave; downtempo; lo-fi hip hop; instrumental,100,,,Group,,8675,51601,,lastfm+mb
Turning Pages,Pierson Booth,Pierson Booth; Late Night Tones,Nights Like This,,,,,2023-11-09,2:41,False,https://open.spotify.com/track/4QPXOnBz5m2xlPysOjQxQQ,spotify:track:4QPXOnBz5m2xlPysOjQxQQ,90771,1266167,,AU,Australia,hip hop; boom bap; chillwave; lo-fi; lo-fi hip hop,100,2004,,Person,male,36678,137105,,lastfm+mb
late summit,fnonose,fnonose; morningtime,the cliff,,,,,2024-04-08,2:05,False,https://open.spotify.com/track/1UuOpNIor0k9Sbaur9XZBa,spotify:track:1UuOpNIor0k9Sbaur9XZBa,209361,1931801,Lo-Fi; electronic,NO,Norway,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,32780,71303,,lastfm+mb
Reminiscence,trxxshed,trxxshed,Retro Colors,,,,,2021-04-04,2:12,False,https://open.spotify.com/track/4ZwNH8fqlanpLhPNEyR6Q8,spotify:track:4ZwNH8fqlanpLhPNEyR6Q8,172815,1181595,Lo-Fi; electronic; chill; germany; chillout,DE,Germany,lo-fi hip hop; instrumental; boom bap; instrumental hip hop; lo-fi,100,,,Person,male,30098,173995,,lastfm+mb
Evanescia,idylla,idylla,Evanescia,,,,,2025-05-08,2:48,False,https://open.spotify.com/track/0vkZyU44gjOuspV5vRAiBe,spotify:track:0vkZyU44gjOuspV5vRAiBe,140488,1340271,instrumental; electronic; chill; australia; instrumental hip-hop,,,instrumental hip hop; lo-fi hip hop; lo-fi; downtempo; instrumental,100,,,Person,male,6126,33008,,lastfm+mb
Living Free,møndberg,møndberg,Living Free,,,,,2022-05-21,3:09,False,https://open.spotify.com/track/34ud4LQuDorSoJZiUdFhVR,spotify:track:34ud4LQuDorSoJZiUdFhVR,102723,466148,,TR,Türkiye,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,30895,137411,,lastfm+mb
In the inmensity,Julián Aponte,Julián Aponte,Countdown to midnight,,,,,2025-04-07,2:35,False,https://open.spotify.com/track/1qNQfjTVY9bn1zA7ElQbZu,spotify:track:1qNQfjTVY9bn1zA7ElQbZu,36355,357411,,AR,Argentina,downtempo; instrumental; hip hop; lo-fi; boom bap,100,1994,,Person,male,3122,17068,,lastfm+mb
Vibrant feelings,eugenio izzi,eugenio izzi,Necessary Changes,,,,,2022-02-02,2:32,False,https://open.spotify.com/track/3i7GaFfqHE0gQBMs5aOHys,spotify:track:3i7GaFfqHE0gQBMs5aOHys,247507,1919101,Lo-Fi; electronic; Italy; italian; instrumental hip-hop,IT,Italy,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,23448,48882,,lastfm+mb
Blooming Dales,Krynoze,Krynoze; Diiolme,A World After,,,,,2021-10-05,2:46,False,https://open.spotify.com/track/2jO5VahItb6BzUAd1mW5AA,spotify:track:2jO5VahItb6BzUAd1mW5AA,312305,3368803,india; electronic; lo-fi hip hop; chill; Lo-Fi,IN,India,downtempo; instrumental; hip hop; lo-fi; boom bap,100,1993,,Person,male,67560,171335,,lastfm+mb
Cloudy,Indigo Songs,Indigo Songs,Cloudy,,,,,2026-01-16,2:19,False,https://open.spotify.com/track/47coVywh5eDl79jxoAZ7HY,spotify:track:47coVywh5eDl79jxoAZ7HY,79315,348630,,XW,[Worldwide],soundtrack; classical; special purpose artist; fixme; ambient,100,,,Other,not applicable,3907,7578,,lastfm+mb
An Endless Dream,Osaki,Osaki; trxxshed,The World In Colours,,,,,2024-04-15,3:16,False,https://open.spotify.com/track/5EzjDtWMvDq5FXytXzHaQ3,spotify:track:5EzjDtWMvDq5FXytXzHaQ3,204032,1692620,japan; electronica; Lo-Fi; chill; instrumental hip-hop,,,downtempo; instrumental; jazz; experimental; hip hop,100,,,Person,,9725,18990,,lastfm+mb
an endless spring,slowburn,slowburn,an endless spring,,,,,2025-03-27,1:52,False,https://open.spotify.com/track/0XIFV4GDAm0eGSpzDQgU5o,spotify:track:0XIFV4GDAm0eGSpzDQgU5o,186285,1864003,hardcore; hard rock; australian; hardcore punk; heavy metal,,,hip hop; chillwave; downtempo; lo-fi hip hop; instrumental,100,,,Group,,8023,19524,,lastfm+mb
Stepping Stones,Pierson Booth,Pierson Booth; after noon,The Beginning,,,,,2023-08-31,2:12,False,https://open.spotify.com/track/2o0BjaHKGML4TUE2M0PH8M,spotify:track:2o0BjaHKGML4TUE2M0PH8M,90771,1266167,,AU,Australia,hip hop; boom bap; chillwave; lo-fi; lo-fi hip hop,100,2004,,Person,male,9246,56820,,lastfm+mb
Looking up,Julián Aponte,Julián Aponte,Countdown to midnight,,,,,2025-04-07,3:22,False,https://open.spotify.com/track/6spPBbNkLIKOaWp18ZLPEf,spotify:track:6spPBbNkLIKOaWp18ZLPEf,36355,357411,,AR,Argentina,downtempo; instrumental; hip hop; lo-fi; boom bap,100,1994,,Person,male,2494,14391,,lastfm+mb
gust of wind,fnonose,fnonose; sove,gust of wind,,,,,2025-09-05,2:11,False,https://open.spotify.com/track/27WCPpknqnJlxjm9yjgF6w,spotify:track:27WCPpknqnJlxjm9yjgF6w,209361,1931801,Lo-Fi; electronic,NO,Norway,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,10762,26796,,lastfm+mb
Dozy,LUQĘT,LUQĘT; thatlofiguy,Blissful Dreams,,,,,2023-05-24,2:08,False,https://open.spotify.com/track/0GI3Xy7tWFnYiQvpHVuzGB,spotify:track:0GI3Xy7tWFnYiQvpHVuzGB,105938,679000,ambient; chillout; instrumental; electronic; instrumental hip-hop,,Moscow,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,31645,119119,,lastfm+mb
dream machine,ornaut,ornaut; little blue,starsailing,,,,,2024-08-19,2:14,False,https://open.spotify.com/track/4nnyedzYFDxnDrKZGLjejE,spotify:track:4nnyedzYFDxnDrKZGLjejE,61613,326594,,,,,100,,,Person,male,10302,19419,,lastfm+mb
Visions Made Clear,Pierson Booth,Pierson Booth; Banks,The Beginning,,,,,2023-08-31,2:21,False,https://open.spotify.com/track/1cP9y5e7RutQCcDNCgJRdi,spotify:track:1cP9y5e7RutQCcDNCgJRdi,90771,1266167,,AU,Australia,hip hop; boom bap; chillwave; lo-fi; lo-fi hip hop,100,2004,,Person,male,7752,54333,,lastfm+mb
lost and forgotten,Tatami Construct,Tatami Construct,lost and forgotten,,,,,2023-04-21,2:32,False,https://open.spotify.com/track/0mmQUauh4ktoLS6mTJf10p,spotify:track:0mmQUauh4ktoLS6mTJf10p,144456,733840,lofi; lofi beats,,,hip hop; chillwave; instrumental hip hop; lo-fi; downtempo,100,,,Person,,14832,33028,,lastfm+mb
Painted World,ticofaces,ticofaces,Ash,,,,,2023-04-13,1:51,False,https://open.spotify.com/track/6OKBjJtJaPApXodk4vTpQv,spotify:track:6OKBjJtJaPApXodk4vTpQv,163396,855067,netherlands; electronic; chillout; instrumental; Lo-Fi,NL,Netherlands,hip hop; chillwave; instrumental hip hop; lo-fi; lo-fi hip hop,100,,,Person,male,20049,43489,,lastfm+mb
Orient Silence,Mellow Melt,Mellow Melt,Orient Silence,,,,,2025-10-31,2:29,False,https://open.spotify.com/track/0V8gliTnW5GCFHF8wj2pnG,spotify:track:0V8gliTnW5GCFHF8wj2pnG,60028,242698,,,,,100,,,,,11343,27003,,lastfm+mb
Summer Novel,LESKY,LESKY; Beyond Moments,Serenade,,,,,2024-03-11,2:29,False,https://open.spotify.com/track/4hGLJAcasPxserjAfFCPEw,spotify:track:4hGLJAcasPxserjAfFCPEw,221535,1134221,chillout; beats; chill; lofi; germany,DE,Germany,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,12445,25207,,lastfm+mb
Enchanted Horizons,LUQĘT,LUQĘT; Strong.AL&; eugenio izzi,Fragments Of Changes,,,,,2024-09-23,2:08,False,https://open.spotify.com/track/3ZsNvwcG5Xrk03GknCf9TN,spotify:track:3ZsNvwcG5Xrk03GknCf9TN,105938,679000,ambient; chillout; instrumental; electronic; instrumental hip-hop,,Moscow,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,10398,19394,,lastfm+mb
juno,ornaut,ornaut; if only,starsailing,,,,,2024-08-19,2:42,False,https://open.spotify.com/track/0akhMiqe92d1uaaXh2BfXC,spotify:track:0akhMiqe92d1uaaXh2BfXC,61613,326594,,,,,100,,,Person,male,9978,18478,,lastfm+mb
Twilight,Pierson Booth,Pierson Booth; Lenny Loops; Late Night Tones,Nights Like This,,,,,2023-11-09,2:48,False,https://open.spotify.com/track/2qWjlwwMHaWUCWxODX0Nyi,spotify:track:2qWjlwwMHaWUCWxODX0Nyi,90771,1266167,,AU,Australia,hip hop; boom bap; chillwave; lo-fi; lo-fi hip hop,100,2004,,Person,male,7007,47281,,lastfm+mb
nymph’s spell,idylla,idylla; Kainbeats,midnight at the lake,,,,,2023-12-14,3:00,False,https://open.spotify.com/track/33ivLKPAlUDrxx4vXPivSt,spotify:track:33ivLKPAlUDrxx4vXPivSt,140488,1340271,instrumental; electronic; chill; australia; instrumental hip-hop,,,instrumental hip hop; lo-fi hip hop; lo-fi; downtempo; instrumental,100,,,Person,male,8122,50056,,lastfm+mb
Constellations,BVG,BVG; Simon Groß,Gilded Voyage,,,,,2023-03-16,2:22,False,https://open.spotify.com/track/1GwCtmaEh0iiUQrv4qYSnK,spotify:track:1GwCtmaEh0iiUQrv4qYSnK,237683,2153269,Lo-Fi; electronic; ireland; chillout; chill,AX,Åland Islands,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,14976,31743,,lastfm+mb
Dream,Floating Basket,Floating Basket,Dream,,,,,2025-07-25,2:30,False,https://open.spotify.com/track/3UZRaD4uMrOxrhtIOTuXqU,spotify:track:3UZRaD4uMrOxrhtIOTuXqU,68155,316156,,EE,Estonia,,100,,,Person,male,1139,2347,,lastfm+mb
A Way Home,H.1,H.1; Hevi,Indigo Night,,,,,2021-12-04,3:09,False,https://open.spotify.com/track/4q4rpNk8jFuKlCymxecCCi,spotify:track:4q4rpNk8jFuKlCymxecCCi,297226,2031772,chillhop; electronic; Lo-Fi; chill; instrumental hip-hop,AU,Australia,lo-fi hip hop; instrumental hip hop; hip hop; lo-fi; instrumental,100,,,Person,male,61880,157737,,lastfm+mb
Nightwhisper,Intoku,Intoku; Blvd.,Blue Moon,,,,,2024-06-27,1:52,False,https://open.spotify.com/track/0i868jkgGmBNK8dgksnOA0,spotify:track:0i868jkgGmBNK8dgksnOA0,44813,328732,chillout; instrumental; math rock; beats,,,lo-fi hip hop; downtempo; instrumental; hip hop; chillwave,100,,,Person,male,4406,28775,,lastfm+mb
Set Sail,Krynoze,Krynoze; Juliàn,Finding Answers,,,,,2023-02-02,2:24,False,https://open.spotify.com/track/4iKwoOWmIAThzLY5KQ1UOT,spotify:track:4iKwoOWmIAThzLY5KQ1UOT,312305,3368803,india; electronic; lo-fi hip hop; chill; Lo-Fi,IN,India,downtempo; instrumental; hip hop; lo-fi; boom bap,100,1993,,Person,male,40618,96375,,lastfm+mb
Trailing Stars,Pierson Booth,Pierson Booth; Late Night Tones; Twindex,Nights Like This,,,,,2023-11-09,2:13,False,https://open.spotify.com/track/63JDcyYFygk8mLREbpIs0E,spotify:track:63JDcyYFygk8mLREbpIs0E,90771,1266167,,AU,Australia,hip hop; boom bap; chillwave; lo-fi; lo-fi hip hop,100,2004,,Person,male,8219,53069,,lastfm+mb
Silk Touch,BVG,BVG; Simon Groß,Gilded Voyage,,,,,2023-03-16,2:20,False,https://open.spotify.com/track/0TbsKpYssdu0ak8N2L8SPN,spotify:track:0TbsKpYssdu0ak8N2L8SPN,237683,2153269,Lo-Fi; electronic; ireland; chillout; chill,AX,Åland Islands,downtempo; instrumental; hip hop; lo-fi; boom bap,100,,,Person,male,14377,30356,,lastfm+mb
